user_id,country,age,signup_date,subscription_type,subscription_status,months_inactive,inactive_3_months_flag,ad_interaction,ad_conversion_to_subscription,music_suggestion_rating_1_to_5,avg_listening_hours_per_week,favorite_genre,most_liked_feature,desired_future_feature,primary_device,playlists_created,avg_skips_per_day
12556,Brazil,43,2024-11-21,Premium Individual,Active,1,0,No,No,3,8.78,Electronic,Discover Weekly,Lyrics Translation,Smart Speaker,8,11
12557,UK,17,2020-02-21,Premium Family,Inactive,5,1,No,No,2,7.63,K-Pop,Radio,Mood-based Auto Playlists,Car System,8,12
12558,UK,56,2020-12-26,Free,Active,1,0,No,No,5,7.79,Classical,Radio,Mood-based Auto Playlists,Smart Speaker,3,17
12559,Italy,55,2025-02-19,Premium Individual,Active,2,0,Yes,No,4,9.2,Classical,Lyrics,HiFi Audio,Car System,9,11
12560,Indonesia,31,2018-09-05,Premium Individual,Inactive,7,1,No,No,4,12.44,Pop,Discover Weekly,HiFi Audio,Smart Speaker,6,8
12561,USA,30,2021-01-23,Premium Individual,Active,6,1,No,No,4,5.63,R&B,Radio,HiFi Audio,Desktop,5,5
12562,Mexico,58,2018-06-07,Premium Individual,Active,0,0,No,No,5,9.88,Latin,Playlists,HiFi Audio,Smart Speaker,9,6
12563,Spain,23,2025-01-31,Premium Individual,Active,0,0,Yes,Yes,3,9.97,Pop,Daily Mix,Better AI Recommendations,Mobile,6,9
12564,Canada,16,2023-05-05,Free,Active,0,0,No,No,4,3.87,Classical,Lyrics,Concert Alerts,Car System,7,9
12565,Brazil,54,2023-11-18,Premium Individual,Active,0,0,No,No,2,6.5,Rock,Lyrics,Lyrics Translation,Tablet,6,9
12566,Germany,59,2018-02-08,Premium Family,Active,0,0,No,No,5,7.59,Jazz,Podcasts,HiFi Audio,Mobile,9,10
12567,Australia,42,2022-10-03,Free,Active,3,1,Yes,Yes,2,12.49,Indie,AI DJ,HiFi Audio,Smart Speaker,13,12
12568,Italy,31,2022-08-10,Premium Duo,Inactive,4,1,No,No,4,11.98,K-Pop,Podcasts,Social Listening,Desktop,4,11
12569,India,59,2019-09-21,Premium Duo,Inactive,3,1,Yes,No,3,3.48,Indie,Lyrics,Social Listening,Smart Speaker,12,11
12570,Australia,51,2022-08-23,Premium Individual,Active,1,0,Yes,Yes,4,17.98,Rock,Daily Mix,Concert Alerts,Tablet,9,8
12571,Germany,50,2023-01-30,Premium Individual,Active,1,0,Yes,Yes,3,7.14,Latin,Lyrics,Better AI Recommendations,Desktop,4,9
12572,Australia,53,2020-07-27,Free,Active,0,0,Yes,No,4,12.39,Electronic,Offline Mode,Lyrics Translation,Smart Speaker,8,10
12573,Indonesia,36,2024-10-12,Free,Inactive,3,1,No,No,5,8.09,K-Pop,Discover Weekly,Social Listening,Car System,8,14
12574,France,49,2023-06-25,Free,Active,1,0,No,No,3,18.84,Pop,Radio,Lyrics Translation,Mobile,7,10
12575,UK,40,2021-11-20,Free,Active,2,0,No,No,5,16.03,Classical,Lyrics,Concert Alerts,Desktop,5,16
12576,UK,18,2025-02-11,Premium Family,Active,0,0,No,No,5,5.13,Country,Playlists,Lyrics Translation,Car System,10,8
12577,France,27,2025-07-18,Premium Individual,Active,0,0,Yes,No,5,14.73,Indie,Playlists,Concert Alerts,Tablet,7,11
12578,Canada,32,2023-05-31,Free,Active,2,0,No,No,4,12.25,Indie,Daily Mix,Better AI Recommendations,Desktop,8,7
12579,USA,34,2019-10-06,Premium Individual,Active,0,0,Yes,No,5,9.97,Classical,Playlists,Lyrics Translation,Desktop,5,5
12580,Mexico,25,2020-09-11,Premium Duo,Active,1,0,No,No,5,9.28,Country,Radio,Social Listening,Car System,9,7
12581,France,59,2020-02-13,Free,Active,1,0,No,No,2,8.12,Indie,Playlists,HiFi Audio,Car System,11,13
12582,Canada,32,2020-05-13,Free,Active,1,0,No,No,3,14.25,Electronic,Daily Mix,Mood-based Auto Playlists,Mobile,8,7
12583,Mexico,21,2018-02-23,Free,Active,1,0,No,No,2,9.64,Indie,Podcasts,Better AI Recommendations,Smart Speaker,9,9
12584,Spain,26,2023-06-06,Student,Active,0,0,No,No,2,16.87,Rock,Lyrics,Concert Alerts,Mobile,5,6
12585,India,26,2021-08-30,Free,Active,0,0,No,No,3,9.5,Hip-Hop,Daily Mix,Concert Alerts,Car System,3,7
12586,Brazil,43,2025-07-26,Free,Active,0,0,Yes,No,3,7.24,Country,Podcasts,Social Listening,Car System,4,7
12587,UK,23,2019-09-20,Free,Inactive,4,1,No,No,4,19.49,Jazz,Lyrics,Better AI Recommendations,Desktop,6,8
12588,UK,40,2022-03-28,Student,Active,0,0,No,No,2,14.83,Jazz,Radio,Concert Alerts,Desktop,8,7
12589,Brazil,41,2020-10-11,Premium Individual,Active,2,0,Yes,No,5,4.38,Classical,Lyrics,Lyrics Translation,Car System,7,9
12590,Mexico,40,2019-06-22,Free,Active,0,0,Yes,No,2,7.05,K-Pop,AI DJ,Better AI Recommendations,Tablet,7,11
12591,Brazil,38,2019-11-06,Premium Family,Active,4,1,No,No,4,4.51,R&B,AI DJ,Concert Alerts,Tablet,11,7
12592,India,21,2020-01-07,Free,Active,0,0,No,No,3,3.76,Electronic,Lyrics,Concert Alerts,Smart Speaker,3,6
12593,Germany,38,2025-12-31,Free,Inactive,3,1,No,No,4,15.02,Rock,Daily Mix,Concert Alerts,Tablet,8,7
12594,USA,38,2021-10-01,Premium Individual,Active,0,0,Yes,No,4,10.02,Pop,Podcasts,Mood-based Auto Playlists,Desktop,7,2
12595,Australia,56,2024-10-18,Premium Individual,Active,2,0,No,No,5,9.03,Hip-Hop,Podcasts,Better AI Recommendations,Tablet,9,6
12596,India,39,2025-07-30,Premium Family,Inactive,3,1,No,No,3,7.56,Latin,Playlists,Lyrics Translation,Desktop,8,9
12597,India,58,2021-06-08,Premium Individual,Active,1,0,Yes,No,4,11.62,Bollywood,Podcasts,Better AI Recommendations,Tablet,6,12
12598,Australia,29,2018-05-23,Free,Active,2,0,Yes,No,3,11.67,Country,Discover Weekly,Concert Alerts,Smart Speaker,5,8
12599,Germany,47,2021-02-02,Premium Individual,Inactive,4,1,No,No,4,11.15,Country,Daily Mix,Social Listening,Car System,7,12
12600,India,42,2020-06-03,Free,Inactive,3,1,No,No,5,3.2,Jazz,Radio,Better AI Recommendations,Car System,8,8
12601,Canada,28,2023-06-16,Premium Individual,Active,2,0,Yes,Yes,2,5.52,R&B,Daily Mix,Concert Alerts,Car System,6,8
12602,UK,58,2020-07-17,Free,Active,1,0,No,No,3,5.16,Country,Podcasts,HiFi Audio,Tablet,9,9
12603,France,51,2018-04-19,Free,Active,2,0,No,No,5,13.76,Classical,Radio,Concert Alerts,Car System,8,12
12604,Australia,19,2019-01-19,Premium Individual,Inactive,5,1,Yes,Yes,4,12.34,R&B,Daily Mix,Concert Alerts,Tablet,8,10
12605,Brazil,52,2021-06-23,Premium Family,Active,2,0,No,No,5,8.15,Classical,Daily Mix,Mood-based Auto Playlists,Car System,9,8
12606,UK,19,2020-02-09,Free,Active,0,0,No,No,3,9.93,Country,Discover Weekly,Concert Alerts,Mobile,14,8
12607,Australia,39,2024-06-06,Student,Active,1,0,Yes,No,2,10.16,Indie,Daily Mix,Concert Alerts,Desktop,5,3
12608,Spain,59,2018-12-17,Premium Family,Active,2,0,Yes,No,3,3.8,R&B,Radio,Concert Alerts,Mobile,5,13
12609,Brazil,53,2023-11-01,Premium Individual,Active,0,0,Yes,No,4,2.59,Classical,Lyrics,Social Listening,Smart Speaker,8,7
12610,UK,58,2021-09-15,Premium Individual,Active,0,0,Yes,No,5,11.35,Pop,Offline Mode,Mood-based Auto Playlists,Tablet,13,15
12611,Australia,25,2021-11-20,Premium Family,Inactive,3,1,Yes,No,4,2.69,Rock,AI DJ,Mood-based Auto Playlists,Desktop,12,10
12612,USA,50,2021-09-12,Free,Inactive,3,1,Yes,No,4,6.45,Country,Lyrics,Mood-based Auto Playlists,Car System,11,10
12613,India,17,2018-12-04,Premium Individual,Active,0,0,No,No,5,19.21,Indie,Radio,Lyrics Translation,Tablet,11,12
12614,France,60,2025-10-06,Premium Individual,Active,0,0,No,No,5,0.0,Rock,Podcasts,Concert Alerts,Mobile,6,11
12615,Indonesia,19,2021-12-23,Free,Active,2,0,No,No,4,7.29,Hip-Hop,AI DJ,HiFi Audio,Smart Speaker,10,8
12616,USA,37,2018-11-19,Free,Active,2,0,No,No,5,8.21,Rock,Radio,Concert Alerts,Smart Speaker,8,18
12617,Indonesia,54,2023-02-10,Free,Active,1,0,No,No,2,8.71,K-Pop,Offline Mode,Lyrics Translation,Smart Speaker,4,11
12618,India,30,2025-11-13,Free,Active,0,0,No,No,2,4.81,Jazz,Radio,HiFi Audio,Mobile,8,8
12619,Spain,17,2021-03-31,Free,Active,0,0,Yes,No,5,9.42,Pop,Lyrics,Concert Alerts,Smart Speaker,9,14
12620,USA,19,2022-03-18,Premium Individual,Active,0,0,No,No,3,6.99,Bollywood,Lyrics,HiFi Audio,Car System,8,14
12621,France,32,2020-06-27,Premium Family,Active,1,0,No,No,4,2.93,Indie,Daily Mix,HiFi Audio,Tablet,9,9
12622,UK,46,2021-07-14,Free,Inactive,3,1,No,No,1,1.86,Indie,Discover Weekly,HiFi Audio,Smart Speaker,14,10
12623,France,52,2019-01-26,Free,Active,1,0,No,No,4,8.44,Latin,Offline Mode,Lyrics Translation,Car System,12,9
12624,Canada,59,2026-02-08,Premium Individual,Active,2,0,No,No,4,11.91,Jazz,Discover Weekly,Lyrics Translation,Mobile,4,10
12625,Spain,39,2018-10-26,Premium Individual,Active,0,0,Yes,No,5,11.97,R&B,Lyrics,Concert Alerts,Mobile,4,7
12626,Indonesia,51,2023-04-22,Premium Duo,Inactive,3,1,No,No,1,4.78,Indie,Daily Mix,HiFi Audio,Smart Speaker,10,7
12627,Indonesia,19,2024-02-07,Free,Active,0,0,Yes,No,3,8.91,Indie,Offline Mode,HiFi Audio,Mobile,9,10
12628,France,36,2025-02-07,Free,Active,1,0,No,No,5,7.84,Latin,Offline Mode,Concert Alerts,Smart Speaker,8,6
12629,Canada,60,2021-01-22,Premium Individual,Active,1,0,No,No,3,5.9,K-Pop,Offline Mode,Mood-based Auto Playlists,Car System,7,10
12630,Indonesia,33,2020-11-04,Free,Active,3,1,No,No,3,6.48,Bollywood,Daily Mix,Social Listening,Smart Speaker,7,11
12631,Australia,26,2022-03-31,Free,Active,0,0,No,No,3,10.05,K-Pop,Offline Mode,Better AI Recommendations,Desktop,8,12
12632,India,43,2019-03-21,Free,Active,1,0,Yes,No,5,2.56,Classical,Daily Mix,Mood-based Auto Playlists,Desktop,11,10
12633,Canada,37,2019-02-16,Premium Individual,Active,2,0,Yes,No,3,8.85,Classical,Radio,Lyrics Translation,Smart Speaker,5,9
12634,Canada,29,2024-12-17,Student,Active,1,0,No,No,5,10.29,Rock,Discover Weekly,HiFi Audio,Desktop,12,8
12635,Mexico,36,2025-07-31,Premium Individual,Active,0,0,No,No,3,9.81,Bollywood,Radio,Better AI Recommendations,Car System,11,5
12636,Canada,49,2025-06-02,Free,Active,2,0,No,No,4,8.65,Rock,Discover Weekly,Concert Alerts,Smart Speaker,10,20
12637,Mexico,37,2025-08-10,Free,Active,0,0,No,No,4,3.53,Pop,Radio,HiFi Audio,Smart Speaker,10,5
12638,Italy,18,2019-11-04,Free,Active,1,0,Yes,No,3,1.53,Bollywood,Playlists,HiFi Audio,Desktop,8,9
12639,Australia,17,2022-02-10,Premium Individual,Active,2,0,No,No,3,13.32,Electronic,Daily Mix,Mood-based Auto Playlists,Tablet,9,10
12640,Germany,26,2025-03-29,Premium Individual,Active,1,0,No,No,2,13.55,R&B,Radio,Mood-based Auto Playlists,Desktop,10,12
12641,India,59,2023-01-10,Student,Active,2,0,Yes,No,4,7.46,K-Pop,Radio,Concert Alerts,Smart Speaker,11,9
12642,USA,53,2020-11-21,Premium Individual,Active,0,0,No,No,5,9.45,Latin,Lyrics,Concert Alerts,Mobile,10,6
12643,UK,37,2024-01-22,Free,Active,1,0,No,No,4,5.27,Bollywood,Lyrics,HiFi Audio,Car System,8,9
12644,Brazil,24,2024-04-30,Free,Inactive,3,1,No,No,5,10.02,Bollywood,Lyrics,Social Listening,Tablet,10,7
12645,USA,17,2025-11-25,Free,Active,3,1,Yes,Yes,2,14.47,Jazz,Playlists,Concert Alerts,Desktop,6,15
12646,Canada,46,2024-03-03,Free,Active,0,0,Yes,No,4,8.99,Rock,Daily Mix,Concert Alerts,Desktop,5,9
12647,Indonesia,36,2021-07-13,Premium Duo,Active,3,1,Yes,No,4,1.23,Indie,Lyrics,Social Listening,Tablet,9,8
12648,UK,60,2020-01-18,Student,Active,0,0,No,No,4,2.12,Jazz,Radio,HiFi Audio,Mobile,8,17
12649,Mexico,24,2019-06-29,Premium Individual,Active,0,0,No,No,1,6.03,Pop,AI DJ,Better AI Recommendations,Car System,8,17
12650,Italy,48,2020-03-17,Free,Active,0,0,Yes,No,4,3.35,Electronic,Playlists,Social Listening,Tablet,8,7
12651,Mexico,26,2024-09-08,Free,Active,0,0,No,No,1,7.1,K-Pop,Lyrics,Social Listening,Car System,6,8
12652,Germany,30,2020-11-02,Premium Duo,Active,6,1,Yes,Yes,2,6.59,Country,Discover Weekly,HiFi Audio,Car System,10,14
12653,Australia,43,2024-08-22,Free,Active,0,0,No,No,1,2.03,Classical,Podcasts,Lyrics Translation,Mobile,11,10
12654,Germany,31,2019-08-07,Free,Active,1,0,No,No,3,12.05,Indie,Podcasts,Social Listening,Desktop,11,13
12655,Spain,42,2025-04-08,Premium Individual,Active,0,0,No,No,3,10.98,Bollywood,Lyrics,Mood-based Auto Playlists,Desktop,7,9
12656,Brazil,56,2021-09-28,Free,Active,2,0,No,No,2,11.81,Rock,Offline Mode,Better AI Recommendations,Car System,8,15
12657,Canada,29,2019-10-06,Premium Family,Active,1,0,Yes,No,4,10.34,Classical,Podcasts,HiFi Audio,Car System,8,14
12658,Brazil,42,2022-08-08,Free,Active,5,1,No,No,3,7.26,Jazz,Lyrics,Concert Alerts,Smart Speaker,7,13
12659,Brazil,53,2021-02-18,Premium Duo,Active,0,0,Yes,No,5,12.62,Hip-Hop,Radio,Mood-based Auto Playlists,Car System,2,12
12660,France,53,2019-01-05,Free,Active,2,0,No,No,3,11.65,Rock,Lyrics,HiFi Audio,Tablet,8,8
12661,Mexico,20,2025-05-27,Student,Active,0,0,No,No,5,19.4,R&B,AI DJ,Social Listening,Car System,4,9
12662,USA,52,2022-11-02,Student,Active,0,0,Yes,No,2,11.29,Jazz,Lyrics,Concert Alerts,Car System,7,12
12663,Australia,16,2020-08-12,Free,Active,0,0,Yes,No,4,6.75,Country,Radio,Better AI Recommendations,Tablet,6,11
12664,France,48,2025-05-26,Premium Duo,Active,0,0,Yes,Yes,4,9.67,Bollywood,Radio,Lyrics Translation,Mobile,5,14
12665,France,51,2023-02-02,Free,Inactive,4,1,No,No,4,9.63,Country,AI DJ,HiFi Audio,Car System,4,8
12666,India,20,2023-11-18,Free,Active,2,0,Yes,No,4,8.07,Latin,Daily Mix,HiFi Audio,Mobile,6,9
12667,Brazil,40,2020-05-03,Student,Active,2,0,No,No,2,9.15,Latin,Daily Mix,HiFi Audio,Mobile,4,12
12668,Germany,36,2022-02-02,Free,Active,2,0,No,No,4,5.41,R&B,Daily Mix,Social Listening,Tablet,9,7
12669,Spain,56,2024-07-31,Premium Family,Active,1,0,Yes,No,2,7.76,Jazz,Podcasts,Mood-based Auto Playlists,Mobile,7,16
12670,USA,59,2019-11-22,Premium Duo,Inactive,4,1,No,No,4,11.8,Latin,Discover Weekly,Lyrics Translation,Mobile,8,8
12671,Italy,60,2021-03-18,Free,Active,3,1,Yes,No,3,11.71,Electronic,AI DJ,Social Listening,Mobile,15,7
12672,UK,22,2021-04-04,Premium Family,Active,2,0,No,No,3,8.18,Indie,Playlists,Mood-based Auto Playlists,Tablet,5,8
12673,Mexico,21,2026-01-20,Free,Inactive,3,1,Yes,No,5,6.52,Indie,Radio,HiFi Audio,Smart Speaker,5,9
12674,Australia,42,2018-02-16,Premium Individual,Active,0,0,Yes,No,2,6.42,Classical,Radio,Concert Alerts,Smart Speaker,8,14
12675,Canada,41,2021-05-28,Student,Active,1,0,Yes,Yes,3,12.32,Indie,Offline Mode,Better AI Recommendations,Desktop,6,10
12676,USA,21,2018-10-28,Premium Individual,Active,0,0,No,No,4,11.47,Country,Playlists,HiFi Audio,Tablet,7,12
12677,UK,17,2025-11-03,Free,Active,3,1,No,No,4,15.59,Indie,Offline Mode,Concert Alerts,Car System,5,10
12678,India,26,2025-09-24,Premium Individual,Active,0,0,No,No,5,9.42,Country,Lyrics,Concert Alerts,Car System,6,13
12679,Brazil,54,2024-02-19,Free,Inactive,3,1,No,No,4,8.74,Pop,Playlists,Better AI Recommendations,Desktop,15,9
12680,Australia,48,2025-06-29,Premium Individual,Active,0,0,Yes,No,5,3.66,R&B,Podcasts,Concert Alerts,Desktop,7,6
12681,Canada,47,2025-09-25,Premium Duo,Inactive,6,1,Yes,No,4,13.86,Bollywood,Podcasts,Social Listening,Tablet,10,7
12682,UK,31,2025-08-31,Premium Individual,Active,0,0,No,No,3,12.5,K-Pop,Radio,Concert Alerts,Smart Speaker,7,9
12683,Indonesia,35,2023-03-27,Free,Inactive,8,1,No,No,5,10.0,Rock,Offline Mode,Mood-based Auto Playlists,Tablet,9,10
12684,Spain,37,2019-02-07,Premium Individual,Active,1,0,No,No,4,12.51,Classical,AI DJ,Mood-based Auto Playlists,Car System,14,12
12685,Australia,51,2022-11-10,Premium Individual,Active,0,0,No,No,5,9.65,Classical,Podcasts,Lyrics Translation,Mobile,3,9
12686,USA,26,2018-04-14,Free,Active,1,0,Yes,No,5,12.44,R&B,Daily Mix,Lyrics Translation,Car System,14,13
12687,Germany,60,2020-03-27,Free,Active,0,0,No,No,3,13.61,Indie,Offline Mode,Lyrics Translation,Mobile,14,13
12688,Brazil,17,2020-11-18,Premium Individual,Active,0,0,No,No,3,12.48,Bollywood,Discover Weekly,Better AI Recommendations,Tablet,11,9
12689,Mexico,60,2021-10-05,Free,Active,0,0,Yes,Yes,3,0.0,Electronic,Offline Mode,Better AI Recommendations,Mobile,7,9
12690,France,17,2025-02-02,Free,Active,0,0,No,No,2,7.29,Bollywood,Playlists,HiFi Audio,Desktop,8,10
12691,Australia,44,2019-11-11,Free,Active,2,0,Yes,No,4,12.64,Indie,Discover Weekly,Social Listening,Desktop,9,10
12692,India,19,2022-04-06,Premium Family,Inactive,3,1,No,No,3,14.27,Pop,Playlists,Concert Alerts,Smart Speaker,8,12
12693,Germany,16,2023-11-29,Premium Duo,Active,2,0,No,No,3,11.84,Jazz,Daily Mix,Concert Alerts,Smart Speaker,11,9
12694,Italy,55,2024-02-19,Premium Family,Active,1,0,No,No,4,11.3,Classical,Offline Mode,Better AI Recommendations,Smart Speaker,9,7
12695,UK,25,2021-06-20,Premium Individual,Active,0,0,No,No,3,4.18,Hip-Hop,Podcasts,Better AI Recommendations,Mobile,8,10
12696,Australia,24,2025-10-23,Free,Active,0,0,No,No,3,7.57,Jazz,Playlists,Social Listening,Tablet,9,7
12697,Brazil,32,2023-06-04,Free,Active,2,0,Yes,No,4,9.05,Electronic,Daily Mix,Better AI Recommendations,Car System,7,12
12698,Brazil,49,2020-02-03,Free,Active,0,0,Yes,Yes,4,14.83,Bollywood,Offline Mode,Social Listening,Smart Speaker,7,6
12699,UK,53,2022-01-03,Premium Individual,Inactive,4,1,Yes,Yes,3,7.35,Rock,Radio,HiFi Audio,Tablet,9,16
12700,France,53,2018-11-05,Free,Inactive,3,1,No,No,5,6.0,Pop,Offline Mode,Concert Alerts,Mobile,7,10
12701,France,39,2021-04-05,Student,Inactive,6,1,Yes,No,3,9.59,K-Pop,Radio,Social Listening,Desktop,6,14
12702,Germany,52,2021-11-14,Premium Individual,Active,0,0,No,No,5,11.18,R&B,AI DJ,HiFi Audio,Desktop,9,7
12703,Canada,41,2023-03-18,Free,Active,2,0,Yes,No,4,13.22,Rock,Daily Mix,Social Listening,Smart Speaker,6,9
12704,Australia,58,2018-01-07,Premium Individual,Active,0,0,No,No,4,5.9,Latin,Podcasts,HiFi Audio,Car System,13,14
12705,Germany,36,2021-07-05,Student,Active,2,0,No,No,3,12.56,K-Pop,Podcasts,Social Listening,Smart Speaker,7,8
12706,France,37,2023-12-27,Free,Active,0,0,No,No,3,9.36,Pop,Radio,Social Listening,Car System,8,6
12707,UK,49,2024-09-05,Student,Active,0,0,Yes,No,2,19.77,Jazz,AI DJ,Mood-based Auto Playlists,Tablet,8,11
12708,Spain,60,2025-03-02,Premium Family,Active,1,0,Yes,No,1,6.03,Rock,Podcasts,Better AI Recommendations,Smart Speaker,4,12
12709,Canada,41,2018-04-13,Student,Active,0,0,No,No,4,11.66,Hip-Hop,Discover Weekly,Mood-based Auto Playlists,Tablet,11,9
12710,Mexico,35,2019-09-22,Free,Inactive,3,1,No,No,4,11.65,Jazz,Podcasts,HiFi Audio,Mobile,10,11
12711,Mexico,52,2019-10-10,Premium Individual,Active,3,1,No,No,4,11.74,Electronic,Playlists,Better AI Recommendations,Smart Speaker,15,10
12712,Spain,39,2021-12-10,Free,Active,0,0,Yes,No,5,8.77,Country,Daily Mix,Lyrics Translation,Mobile,7,8
12713,Spain,42,2020-07-30,Premium Individual,Active,2,0,No,No,3,9.88,Country,Lyrics,Concert Alerts,Car System,11,9
12714,USA,29,2020-09-30,Premium Individual,Active,0,0,Yes,Yes,4,13.91,Country,Podcasts,HiFi Audio,Mobile,13,8
12715,Canada,31,2018-03-07,Premium Family,Active,1,0,No,No,3,8.81,Latin,Offline Mode,Mood-based Auto Playlists,Car System,8,11
12716,Indonesia,54,2022-12-10,Premium Family,Active,1,0,No,No,3,3.67,Hip-Hop,Offline Mode,Social Listening,Desktop,8,14
12717,Australia,32,2018-03-29,Free,Active,2,0,No,No,4,13.59,Hip-Hop,Offline Mode,Concert Alerts,Tablet,8,8
12718,USA,16,2024-03-09,Free,Active,7,1,No,No,3,6.13,Hip-Hop,Playlists,Lyrics Translation,Desktop,3,4
12719,USA,40,2019-01-30,Premium Individual,Active,0,0,Yes,Yes,1,9.72,Classical,Playlists,Mood-based Auto Playlists,Tablet,7,12
12720,Indonesia,50,2018-05-28,Premium Duo,Active,1,0,Yes,No,2,8.27,Pop,Lyrics,Social Listening,Mobile,12,11
12721,India,17,2019-03-14,Premium Duo,Active,2,0,No,No,2,9.61,R&B,Daily Mix,Better AI Recommendations,Car System,8,10
12722,Indonesia,30,2023-04-04,Premium Individual,Inactive,6,1,Yes,No,4,9.57,Hip-Hop,Lyrics,Mood-based Auto Playlists,Smart Speaker,11,11
12723,Canada,23,2018-05-23,Premium Family,Active,1,0,No,No,5,4.72,R&B,Podcasts,Social Listening,Smart Speaker,8,10
12724,USA,40,2025-08-25,Free,Inactive,9,1,No,No,2,3.05,Jazz,Lyrics,Lyrics Translation,Car System,8,10
12725,Italy,59,2020-08-13,Premium Duo,Inactive,5,1,No,No,4,5.94,K-Pop,Offline Mode,Mood-based Auto Playlists,Tablet,8,15
12726,USA,36,2022-12-08,Premium Family,Active,1,0,No,No,5,10.64,Bollywood,Podcasts,Concert Alerts,Tablet,4,9
12727,Australia,44,2021-06-25,Premium Family,Active,0,0,No,No,1,4.95,Pop,Discover Weekly,Mood-based Auto Playlists,Mobile,9,9
12728,Germany,30,2018-09-19,Premium Family,Active,0,0,No,No,1,7.01,Rock,Offline Mode,Mood-based Auto Playlists,Mobile,5,18
12729,UK,43,2020-09-09,Premium Individual,Active,0,0,Yes,No,5,11.92,Pop,Lyrics,HiFi Audio,Smart Speaker,10,12
12730,Spain,20,2024-09-20,Free,Active,1,0,No,No,1,11.29,Indie,Offline Mode,Lyrics Translation,Desktop,8,15
12731,Mexico,58,2025-07-17,Free,Active,2,0,No,No,3,15.53,K-Pop,Podcasts,Concert Alerts,Car System,13,14
12732,France,29,2024-04-08,Premium Family,Active,0,0,No,No,5,9.59,Electronic,Radio,HiFi Audio,Desktop,14,17
12733,Indonesia,39,2019-11-05,Free,Active,2,0,Yes,No,5,12.36,Classical,Offline Mode,Concert Alerts,Mobile,7,7
12734,Spain,55,2022-08-24,Free,Active,2,0,Yes,No,4,9.0,Indie,AI DJ,Lyrics Translation,Tablet,8,9
12735,UK,57,2023-06-13,Student,Active,1,0,Yes,No,4,11.31,Electronic,Discover Weekly,Mood-based Auto Playlists,Mobile,5,9
12736,Brazil,37,2024-01-16,Student,Active,0,0,No,No,4,11.11,K-Pop,Playlists,Concert Alerts,Tablet,8,4
12737,UK,19,2019-04-03,Premium Individual,Active,1,0,No,No,4,13.71,Hip-Hop,Lyrics,Better AI Recommendations,Smart Speaker,10,6
12738,France,29,2018-09-17,Free,Active,0,0,No,No,4,9.44,Electronic,Discover Weekly,HiFi Audio,Desktop,10,7
12739,Italy,51,2022-09-07,Premium Family,Active,0,0,No,No,4,12.13,Pop,Podcasts,HiFi Audio,Smart Speaker,8,7
12740,India,41,2024-09-16,Premium Family,Active,1,0,No,No,3,5.89,Classical,Playlists,Better AI Recommendations,Tablet,4,6
12741,Australia,17,2026-02-13,Free,Active,0,0,No,No,4,13.71,Classical,Playlists,Social Listening,Desktop,7,12
12742,Italy,51,2020-06-02,Premium Individual,Active,1,0,No,No,4,12.82,Indie,AI DJ,HiFi Audio,Mobile,8,10
12743,Italy,16,2018-08-28,Free,Inactive,3,1,No,No,3,0.06,Electronic,Lyrics,Lyrics Translation,Tablet,9,14
12744,Italy,34,2025-07-08,Premium Individual,Inactive,4,1,Yes,No,5,12.73,Electronic,Lyrics,HiFi Audio,Mobile,7,14
12745,Spain,50,2023-02-08,Free,Active,1,0,Yes,Yes,5,5.94,Electronic,Podcasts,Lyrics Translation,Tablet,13,10
12746,Germany,58,2023-06-25,Free,Inactive,3,1,No,No,4,9.38,Country,AI DJ,Concert Alerts,Desktop,16,14
12747,Canada,21,2024-06-15,Premium Individual,Active,3,1,Yes,Yes,3,2.2,R&B,Offline Mode,Lyrics Translation,Car System,8,11
12748,UK,32,2025-06-21,Free,Active,0,0,No,No,4,7.58,Pop,Daily Mix,HiFi Audio,Mobile,6,14
12749,Italy,43,2024-02-16,Premium Family,Active,1,0,No,No,4,11.62,Classical,Playlists,Lyrics Translation,Smart Speaker,6,6
12750,USA,29,2018-01-08,Free,Active,0,0,Yes,No,5,17.66,Rock,Discover Weekly,Better AI Recommendations,Smart Speaker,8,11
12751,India,25,2018-05-22,Premium Individual,Inactive,4,1,No,No,4,7.54,Bollywood,AI DJ,Mood-based Auto Playlists,Car System,3,9
12752,Mexico,28,2018-09-19,Free,Active,0,0,No,No,3,10.17,Latin,Lyrics,Social Listening,Desktop,13,4
12753,Germany,45,2024-05-27,Premium Individual,Active,1,0,Yes,Yes,5,9.41,Indie,Podcasts,Social Listening,Car System,7,14
